0.61	2008.64
0.63	1844.06
0.65	1732.63
0.67	1508.35
0.69	1400.36
0.71	1365.26
0.73	1380.66
0.75	1402.66
0.77	1403.84
0.79	1378.75
0.81	1336.68
0.83	1287.74
0.85	1242.97
0.87	1211.67
0.89	1199.93
0.91	1208.21
0.93	1232.23
0.95	1262.5
0.97	1289.61
0.99	1307.06
1.01	1310.22
1.03	1300.43
1.05	1283.55
1.07	1267.61
1.09	1261.7
1.11	1273.17
1.13	1302.4
1.15	1345.96
1.17	1395.27
1.19	1440.6
1.21	1474.97
1.23	1497.05
1.25	1508.68
1.27	1516.28
1.29	1523.96
1.31	1533.28
1.33	1540.54
1.35	1537.06
1.37	1513.71
1.39	1464.86
1.41	1388.06
1.43	1288.08
1.45	1175.02
1.47	1058.48
1.49	948.876
1.51	853.38
1.53	775.832
1.55	715.989
1.57	673.505
1.59	644.924
1.61	626.667
1.63	614.629
1.65	605.784
1.67	597.645
1.69	588.631
1.71	577.619
1.73	564.402
1.75	548.806
1.77	530.972
1.79	511.42
1.81	491.122
1.83	470.809
1.85	451.057
1.87	432.143
1.89	414.164
1.91	397.177
1.93	381.048
1.95	365.75
1.97	351.273
1.99	337.733
2.01	325.097
2.03	313.535
2.05	303.132
2.07	293.87
2.09	285.782
2.11	278.949
2.13	273.282
2.15	268.666
2.17	264.885
2.19	261.609
2.21	258.556
2.23	255.518
2.25	252.328
2.27	249.066
2.29	245.823
2.31	242.569
2.33	239.267
2.35	235.729
2.37	231.723
2.39	226.979
2.41	221.364
2.43	214.857
2.45	207.698
2.47	200.106
2.49	192.473
2.51	185.158
2.53	178.475
2.55	172.574
2.57	167.554
2.59	163.39
2.61	160.02
2.63	157.349
2.65	155.224
2.67	153.566
2.69	152.241
2.71	151.148
2.73	150.171
2.75	149.266
2.77	148.36
2.79	147.438
2.81	146.494
2.83	145.496
2.85	144.457
2.87	143.322
2.89	142.095
2.91	140.754
2.93	139.298
2.95	137.743
2.97	136.114
2.99	134.452
3.01	132.752
3.03	131.054
3.05	129.326
3.07	127.613
3.09	125.871
3.11	124.121
3.13	122.373
3.15	120.619
3.17	118.872
3.19	117.147
3.21	115.441
3.23	113.724
3.25	112.036
3.27	110.328
3.29	108.605
3.31	106.851
3.33	105.07
3.35	103.217
3.37	101.325
3.39	99.353
3.41	97.3385
3.43	95.2625
3.45	93.1704
3.47	91.0557
3.49	88.9653
3.51	86.8839
3.53	84.8261
3.55	82.7816
3.57	80.7634
3.59	78.7557
3.61	76.77
3.63	74.8301
3.65	72.9381
3.67	71.0792
3.69	69.2678
3.71	67.4949
3.73	65.754
3.75	64.0332
3.77	62.3441
3.79	60.6776
3.81	59.0507
3.83	57.4442
3.85	55.8834
3.87	54.3575
3.89	52.8785
3.91	51.4353
3.93	50.0486
3.95	48.7025
3.97	47.3987
3.99	46.1407
4.01	44.9125
4.03	43.7151
4.05	42.552
4.07	41.4226
4.09	40.3265
4.11	39.2688
4.13	38.241
4.15	37.2471
4.17	36.2956
4.19	35.3774
4.21	34.4942
4.23	33.6516
4.25	32.8301
4.27	32.0285
4.29	31.243
4.31	30.4798
4.33	29.7331
4.35	29.0126
4.37	28.321
4.39	27.6638
4.41	27.0324
4.43	26.4302
4.45	25.8611
4.47	25.3107
4.49	24.7806
4.51	24.2657
4.53	23.7658
4.55	23.2832
4.57	22.818
4.59	22.3699
4.61	21.9403
4.63	21.5285
4.65	21.1324
4.67	20.7492
4.69	20.3803
4.71	20.0244
4.73	19.6796
4.75	19.3409
4.77	19.0173
4.79	18.7015
4.81	18.3979
4.83	18.1056
4.85	17.8264
4.87	17.552
4.89	17.2885
4.91	17.0355
4.93	16.7913
4.95	16.5541
4.97	16.3286
4.99	16.1089
5.01	15.8946
5.03	15.6854
5.05	15.4854
5.07	15.2916
5.09	15.1054
5.11	14.9187
5.13	14.7371
5.15	14.5596
5.17	14.3834
5.19	14.2131
5.21	14.0512
5.23	13.8947
5.25	13.738
5.27	13.5817
5.29	13.4219
5.31	13.2618
5.33	13.0997
5.35	12.9361
5.37	12.7756
5.39	12.6158
5.41	12.456
5.43	12.2975
5.45	12.1411
5.47	11.9856
5.49	11.832
5.51	11.6807
5.53	11.5364
5.55	11.3979
5.57	11.2632
5.59	11.1361
5.61	11.0157
5.63	10.8967
5.65	10.7806
5.67	10.6647
5.69	10.5486
5.71	10.4312
5.73	10.3121
5.75	10.1922
5.77	10.075
5.79	9.95797
5.81	9.84351
5.83	9.73192
5.85	9.62304
5.87	9.51759
5.89	9.41593
5.91	9.3186
5.93	9.22436
5.95	9.13432
5.97	9.04572
5.99	8.95959
6.01	8.87293
6.03	8.78911
6.05	8.70387
6.07	8.61925
6.09	8.53652
6.11	8.45783
6.13	8.37916
6.15	8.3059
6.17	8.23727
6.19	8.1729
6.21	8.11037
6.23	8.05292
6.25	7.99514
6.27	7.93897
6.29	7.88067
6.31	7.82126
6.33	7.76108
6.35	7.70111
6.37	7.64252
6.39	7.58537
6.41	7.53283
6.43	7.48267
6.45	7.43655
6.47	7.39342
6.49	7.35468
6.51	7.31704
6.53	7.28163
6.55	7.24757
6.57	7.21514
6.59	7.18301
6.61	7.15163
6.63	7.12125
6.65	7.09302
6.67	7.06636
6.69	7.04205
6.71	7.02286
6.73	7.00859
6.75	6.9979
6.77	6.99093
6.79	6.98753
6.81	6.98528
6.83	6.9834
6.85	6.98054
6.87	6.97703
6.89	6.97224
6.91	6.9667
6.93	6.95953
6.95	6.95507
6.97	6.94989
6.99	6.94704
7.01	6.94556
